brand_name,Price,discount,Reviews,image_url,Reviews_rating,Reviews_count
ANTHO Cable imprimante USB - 3 mètres - 3m,1900.0,5%,3.8 out of 5(5),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/977992/1.jpg?1825,3.8,5.0
Canon Imprimante TS3440 / TS3340 - Multifonctions - Wifi - Couleur,34800.0,5%,3.8 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/583962/1.jpg?0623,3.8,4.0
Pince à Sertir Professionnelle + 100 Connecteurs RJ-45,6300.0,5%,3.6 out of 5(26),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/419731/1.jpg?3167,3.6,26.0
Pack De 2 Cartouches Toners Compatibles 17A / 17X- HCF217A - Noir,9300.0,5%,4.2 out of 5(18),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/617341/1.jpg?1822,4.2,18.0
Logitech Webcam Logitech C270 - HD 720P - Micro - Gris,15000.0,5%,4.3 out of 5(13),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/065251/1.jpg?6729,4.3,13.0
Papier Thermique Imprimante De Caisse 57 X 40 X 12 Mm - Lot De 10 - Bl...,4100.0,5%,4.3 out of 5(15),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/726402/1.jpg?4290,4.3,15.0
Mini Imprimante Thermique 58mm,17100.0,5%,3.3 out of 5(6),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/027392/1.jpg?8174,3.3,6.0
Petit Ventilateur USB Bleu De 4 Pouces,2380.0,5%,3.2 out of 5(18),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/936692/1.jpg?3535,3.2,18.0
Clavier Et Souris Sans Fil AZERTY - Noir,10800.0,5%,4 out of 5(6),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/351182/1.jpg?5115,4.0,6.0
Meetion Combo Clavier Et Souris Sans Fil compatible imac et windows - ...,26100.0,5%,4 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/721103/1.jpg?0532,4.0,2.0
Ola Kit Recharge D'Encre 4 Couleurs 100ml - Noir/Rouge/Jaune/Bleu - Po...,4700.0,5%,3.3 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/483203/1.jpg?6347,3.3,3.0
Casque Bluetooth Multi-Fonction P47 - Blanc,3100.0,5%,3.8 out of 5(58),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/584112/1.jpg?3144,3.8,58.0
SanDisk carte memoire 128GB MicroSD - Class 10,7920.0,5%,4.7 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/338103/1.jpg?6429,4.7,3.0
ANTHO Splitter - duplicateur d'image HDMI 1 entrées vers 2 sorties - H...,6300.0,5%,4.1 out of 5(7),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/208992/1.jpg?3669,4.1,7.0
Canon CARTOUCHE D'ENCRE NOIRE PG-445,12500.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/505403/1.jpg?5327,5.0,1.0
Câble OTG Adaptateur Lightning USB Vers Type C IPhone,3900.0,5%,4.2 out of 5(13),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/404992/1.jpg?5286,4.2,13.0
CeaMere Disque Dur Interne SSD 256GB,15900.0,5%,3 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/092103/1.jpg?7146,3.0,1.0
Hikvision Disque Dur SSD Sata 128GB - 128 Gb - 6GB/s,11000.0,5%,4.1 out of 5(15),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/344362/1.jpg?9337,4.1,15.0
Kaspersky Plus 2024 4 Postes - 4 PC - 1 An - (Anciennement Internet Se...,18000.0,5%,4.3 out of 5(13),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/442103/1.jpg?1293,4.3,13.0
Clavier Portable Multi-appareils Sans Fil Compatible Bluetooth De 10 P...,3997.0,5%,3.8 out of 5(28),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/597872/1.jpg?5744,3.8,28.0
Casque Bluetooth STN-28 Multi-fonction Noir,4450.0,5%,4.1 out of 5(11),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/089003/1.jpg?6458,4.1,11.0
TOPLINK Câble HDMI 1.5 Mètres M/M HD 1080P 3D - Noir / Rouge,1600.0,5%,4.3 out of 5(165),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/386631/1.jpg?5444,4.3,165.0
1 X Seringues De Pate Thermique CPU GPU Processeur Dissipateur - Gris,2970.0,5%,4.3 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/386713/1.jpg?6346,4.3,3.0
Sac à Dos Ultra Solide - Waterproof - /gris/ Noir,8010.0,5%,4.2 out of 5(10),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/444731/1.jpg?0685,4.2,10.0
Lcl Cartouche D'entretien MC-G02 Remplacement Pour Canon PIXMA G3560 G...,7500.0,5%,3.9 out of 5(14),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/351582/1.jpg?2808,3.9,14.0
2 Bouteilles D'encre Noir Compatible Canon GI-490 G1400 G1800 G2400 G2...,5225.0,5%,3.7 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/514803/1.jpg?3615,3.7,3.0
SanDisk Clé USB Cruzer Blade 128 Go - 128GB - 128 GB (SDCZ50-128G-B35),9800.0,5%,4.3 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/378103/1.jpg?9761,4.3,4.0
TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,3800.0,5%,4 out of 5(145),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/166631/1.jpg?5444,4.0,145.0
Canon Cartouche D'encre 445 Noir + 446 Couleur,19800.0,5%,3.9 out of 5(25),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/761241/1.jpg?7528,3.9,25.0
Epson Encre 103 Originales,11400.0,5%,5 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/416103/1.jpg?3647,5.0,3.0
Disque SSD 512GB SATA III,27400.0,5%,4.7 out of 5(6),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/625972/1.jpg?9551,4.7,6.0
Imation Clé USB Imation - 64GB ; 32 Gb ; 16Gb ;8Gb; 4 Gb- Noir,3610.0,5%,3 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/558382/1.jpg?4765,3.0,4.0
Kit Recharge D'Encre 4 Couleurs - Noir/Rouge/Jaune/Bleu - Pour Canon G...,5150.0,5%,4.3 out of 5(6),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/411582/1.jpg?4323,4.3,6.0
"Logitech Souris M171 Sans Fil, 2,4 GHz Avec Nano-Récepteur USB Suivi O...",10000.0,5%,4.4 out of 5(8),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/282652/1.jpg?1385,4.4,8.0
ANTHO Connecteur RJ-45 / RJ45 - Pass Trough - 100 Pièces - Cat 6 - Cat...,4800.0,5%,3.7 out of 5(6),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/627303/1.jpg?5665,3.7,6.0
Bombe De Nettoyage à Mousse - Vert,1800.0,5%,2.8 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/439451/1.jpg?2662,2.8,4.0
ANTHO Cable HDMI 5m / 5 Mètres - 4K - UltraHD - V2.0,4000.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/497992/1.jpg?6365,5.0,1.0
Microdrive Lecteur De Carte Mémoire - SD - MicroSD - TF - SDHC,2500.0,5%,4.6 out of 5(10),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/026692/1.jpg?4545,4.6,10.0
"Lexar Disque Dur SSD - 256 GB - 256 GO- Sata - 2.5"" - NS100",17000.0,5%,5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/727003/1.jpg?8325,5.0,2.0
"Target Disque Dur SSD 128 GB 2.5 ""SATA3 SSD Performance Disque Dur Int...",9000.0,5%,4 out of 5(15),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/138692/1.jpg?1826,4.0,15.0
Tapis Souris Gel Avec Repose Poignet En Latex,2100.0,5%,4.3 out of 5(45),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/687282/1.jpg?4126,4.3,45.0
ANTHO Recharge D'Encre 4 Couleurs 70ML Pour Epson L3250 - Noir/Rouge/J...,4500.0,5%,4.2 out of 5(12),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/018992/1.jpg?9027,4.2,12.0
Jabra Casque filaire optimisé 7599-823-309 UC Voice 750 - Call center,17910.0,5%,4.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/326713/1.jpg?1030,4.5,2.0
"Logitech Casque Logitech H111 Filaire, Ecouteurs Stéréo Avec Micro Ant...",9900.0,5%,4.2 out of 5(49),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/329441/1.jpg?3284,4.2,49.0
Boîtier SSD Double Protocole M.2 NVME SATA USB 3.1 3.2 Gen 2 10 Gbit/s...,10800.0,5%,4.4 out of 5(11),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/962303/1.jpg?0430,4.4,11.0
TP Link SWITCH TP LINK GIGABIT TL-SG1008 8 Ports,16500.0,5%,3.1 out of 5(7),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/997141/1.jpg?0564,3.1,7.0
Handboss 68 pièces - Lingettes Pour Nettoyer Les écrans D'ordinateur E...,3500.0,5%,3.9 out of 5(8),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/608992/1.jpg?3247,3.9,8.0
TP Link Adaptateur USB WiFi N 150Mbps TL-WN725N,5500.0,5%,3.8 out of 5(5),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/687051/1.jpg?0767,3.8,5.0
Lenovo CHARGEUR ORDINATEUR PORTABLE BOUT JAUNE USB + CABLE D'ALIMENTAT...,7500.0,5%,4.3 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/640792/1.jpg?5208,4.3,3.0
Lot De 2 Cartouches Compatibles Toner 78A (78A/C728) - PTH-278A - Noir,10400.0,5%,4.1 out of 5(7),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/096351/1.jpg?6051,4.1,7.0
Webcam USB 2K 1080P transparente avec microphones pour visioconférence...,8190.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/521603/1.jpg?3378,5.0,1.0
Sticker Autocollant Clavier Azerty - Noir,2250.0,5%,4.4 out of 5(9),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/787752/1.jpg?4894,4.4,9.0
"Adaptateur USB C Vers USB 3.0, Adaptateur USB Type-C Vers USB Femelle ...",2650.0,5%,4.4 out of 5(41),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/643472/1.jpg?2479,4.4,41.0
RALLONGE USB 3.0 MALE FEMELLE 1.5M - 1.5 Mètres - BLEU,3000.0,5%,3.8 out of 5(5),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/202482/1.jpg?7347,3.8,5.0
Lot De 2 Cartouches Compatible Toner 83A ( H-CF283A) - PTH-283A,9400.0,5%,4.1 out of 5(36),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/096351/1.jpg?6052,4.1,36.0
Ensemble De Cartes Son Externes En Direct Avec Changeur De Voix + 9 Ef...,11648.0,5%,4.3 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/658103/1.jpg?5433,4.3,3.0
Canon Cartouche D'encre Canon - GI 490 Bleu Jaune Rouge Noir - Pour G2...,35000.0,5%,4.6 out of 5(7),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/683692/1.jpg?1260,4.6,7.0
ANTHO Connecteur RJ-45 / RJ45 - Pass Trough - 50 Pièces - Cat 6 - Cat ...,2800.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/627303/1.jpg?5668,5.0,1.0
Sony Thrustmaster Y-300P Casque Gaming pour Playstation 4 et PC,11175.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/116713/1.jpg?8730,4.0,1.0
Epson Bouteille D'encre Epson 103 Noir - 65ml - Pour L3110 - L3150,9400.0,5%,4.3 out of 5(55),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/467641/1.jpg?3843,4.3,55.0
Xraydisk Xraydisk SSD --- 512 Go,23850.0,5%,4.1 out of 5(7),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/028262/1.jpg?5094,4.1,7.0
"Répéteur Internet Sans Fil, Amplificateur De Signal WiFi 2.4 GHz, 300M...",7905.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/546013/1.jpg?0343,4.0,1.0
Lexar Disque dur SSD - M2 - NVME - 500GB - NM610,28710.0,5%,4.5 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/604203/1.jpg?5413,4.5,4.0
Canon Imprimante MG2541S - MG2540S - 2545S - Multifonction - Couleur -...,28700.0,5%,3.5 out of 5(64),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/008502/1.jpg?9848,3.5,64.0
Hp Souris sans fil S4000 - H P,6900.0,5%,4 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/108992/1.jpg?0726,4.0,2.0
Mini Bureau D'ordinateur à Pose Clavier 100cm,39900.0,5%,3.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/797792/1.jpg?6376,3.5,2.0
Cartouches D'encre Compatible Toner 85A PTH-285A (H-CB435A/CB436A/CE28...,14000.0,5%,3.6 out of 5(80),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/705041/1.jpg?8870,3.6,80.0
"Adaptateur USB C Vers USB,Adaptateur USB C Femelle Vers USB Mâle, Adap...",2750.0,5%,4.4 out of 5(50),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/643472/1.jpg?2585,4.4,50.0
"Sac messager Oxford noir élégant pour hommes, léger et ajustable",5250.0,5%,4.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/860113/1.jpg?2190,4.5,2.0
Encre Pixma G-series Pack De 5 Bouteilles D'encre Canon GI-490,9000.0,5%,4 out of 5(6),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/676103/1.jpg?5984,4.0,6.0
Nanostation Comfast CF-E314N 300Mbps V2,41400.0,5%,3.7 out of 5(10),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/841562/1.jpg?3559,3.7,10.0
Câble USB Pour Imprimante 5m - Noir,3500.0,5%,4.1 out of 5(20),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/524441/1.jpg?5404,4.1,20.0
TOPLINK Tête d'impression couleur CH-4 compatible Canon G2410 / G3410,24000.0,5%,4 out of 5(6),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/148992/1.jpg?1566,4.0,6.0
Connecteurs Réseau RJ45 Lane Adaptateur Séparateur Internet Prise Rése...,2000.0,5%,3.8 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/535691/1.jpg?9427,3.8,4.0
Smart Bouteille D'encre - Compatible Epson & Canon - 100ML - Noir,975.0,5%,3.7 out of 5(6),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/602472/1.jpg?2242,3.7,6.0
Câble Réseau FTP Cat6 Blindé Et Serti - 20m - Gris,5200.0,5%,3.9 out of 5(38),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/014841/1.jpg?9665,3.9,38.0
TOPLINK Cable VGA Male Vers Male 10m- Noir / Bleu,8500.0,5%,3.9 out of 5(7),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/524441/1.jpg?5404,3.9,7.0
Hp Imprimante à Réservoir Smart Tank 580 - 3 En 1 - Wifi,82300.0,5%,4 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/182592/1.jpg?5108,4.0,3.0
Logitech Casque Logitech H111 - Auxiliaire - Micro,8900.0,5%,4.3 out of 5(29),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/617341/1.jpg?2305,4.3,29.0
Hp Imprimante Multifonction Laser Couleur HP 179fnw (4ZB97A) - 4en 1,220000.0,5%,4.1 out of 5(8),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/265032/1.jpg?1890,4.1,8.0
Crucial Mémoire RAM DDR4 3200AA 16GB / 16 GB - PC Portable,24210.0,5%,4.8 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/179662/1.jpg?2543,4.8,4.0
ANTHO Toner Compatible 85A - CE285A - Ant - Noir,7000.0,5%,4 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/828992/1.jpg?2146,4.0,4.0
Samsung Barette Mémoire RAM DDR4 3200AA 4GB / 4 GB - PC Portable,12700.0,5%,4.3 out of 5(12),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/079262/1.jpg?9713,4.3,12.0
Hp Cartouche D'encre 652 (COULEUR Et NOIR),25000.0,5%,4.1 out of 5(46),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/419731/1.jpg?3166,4.1,46.0
Carte De Capture Vidéo Mini HD 1080P HDMI USB 3.0,6500.0,5%,4.7 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/961872/1.jpg?1683,4.7,3.0
"Lecteur CD DVD Externe, USB 2.0 Slim Protable Lecteur CD-RW Externe Gr...",8690.0,5%,4 out of 5(14),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/928562/1.jpg?0679,4.0,14.0
Canon Imprimante à Réservoir G3430 - Impression - Copie - Scanner - Wi...,87700.0,5%,3.9 out of 5(29),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/294972/1.jpg?8559,3.9,29.0
Cartouche D'Encre Toner 05A / 80A Laserjet - CE505A / CF280A - 2700 Pa...,11700.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/039952/1.jpg?2088,4.0,1.0
ANTHO Toner compatible 107A - W1107A - Ant - Noir,8600.0,5%,4.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/928992/1.jpg?2867,4.5,2.0
Tambour D'imagerie Compatible 19A - CF219A - Noir,11900.0,5%,3.6 out of 5(31),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/014841/1.jpg?9664,3.6,31.0
Epson Imprimante à Réservoir D'encre Epson L3251 - L3250 - Multifoncti...,95350.0,5%,3.9 out of 5(168),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/491351/1.jpg?0704,3.9,168.0
Kit De Microphone à Suspension Professionnel,18540.0,5%,4.2 out of 5(6),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/558992/1.jpg?2237,4.2,6.0
Mini Bureau D'ordinateur à Roulette 80X40CM,27100.0,5%,3.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/926292/1.jpg?4403,3.5,2.0
ANTHO Kit nettoyage écrans & smartphone & tablettes,2340.0,5%,3.8 out of 5(18),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/608992/1.jpg?4868,3.8,18.0
Support Ordinateur Portable Réglable + Refroidisseurs Silencieux,11350.0,5%,5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/021092/1.jpg?8176,5.0,2.0
Support Ordinateur Portable Réglable + Puissant Refroidisseurs,14700.0,5%,4 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/665213/1.jpg?0141,4.0,2.0
Hp Souris Filaire Optique USB M10,3150.0,5%,3 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/778992/1.jpg?2991,3.0,1.0
"TISHRIC-Boîtier de disque dur externe SATA vers USB3.0, 2.5 pouces, po...",5130.0,5%,4.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/928713/1.jpg?0427,4.5,2.0
Lenovo CHARGEUR ORDINATEUR PORTABLE TYPE-C + CABLE D'ALIMENTATION,16500.0,5%,5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/705103/1.jpg?1284,5.0,2.0
"Support pour ordinateur portable, hauteur réglable en ergonomique plia...",4500.0,5%,4.3 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/621103/1.jpg?3818,4.3,3.0
TP-Link CPE220 Point D'Accès Antenne Extérieur Wifi 300Mbps 12DBi - Bl...,32000.0,5%,3.7 out of 5(20),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/076251/1.jpg?4424,3.7,20.0
Hp Imprimante HP M236SDN - Impression - Copie - Scanner - RJ-45 - Rect...,144350.0,5%,4.5 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/824562/1.jpg?9984,4.5,4.0
Ensemble De Toner Compatible 205A - CF530A - CF531A - CF532A - CF533A,23700.0,5%,3.2 out of 5(5),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/944991/1.jpg?6265,3.2,5.0
Chargeur Adaptateur PC Portable HP Complet,11600.0,5%,4.4 out of 5(5),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/441962/1.jpg?8925,4.4,5.0
"Lenovo PC Portable Ideapad V15 G3 IAP - Core i3 - 8GB - 256GB - 15.6"" ...",237000.0,5%,4.7 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/830103/1.jpg?5525,4.7,3.0
JNKACLD B39 - Casque Audio Bluetooth 5.0 - Noir / Rouge,2989.0,5%,3.7 out of 5(84),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/522172/1.jpg?4232,3.7,84.0
Ventilateur De Bureau USB Bleu Portable,1820.0,5%,1 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/124692/1.jpg?7574,1.0,3.0
Hp Imprimante HP Laserjet M135A - Monochrome - Multifonction,130800.0,5%,3.7 out of 5(33),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/842931/1.jpg?2853,3.7,33.0
Cable VGA Male Vers Male 3m- Blanc/ Bleu,2750.0,5%,4.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/241002/1.jpg?1639,4.5,2.0
Sticker Autocollant Clavier Azerty - Noir,2250.0,5%,3.8 out of 5(12),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/921991/1.jpg?8216,3.8,12.0
Playstation Mini Clavier Officiel Azerty Sans Fil Bluetooth Sony Sans ...,10620.0,5%,3.7 out of 5(7),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/274972/1.jpg?9659,3.7,7.0
Clavier rétroéclairé filaire pour PC de bureau,5000.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/332813/1.jpg?0278,5.0,1.0
"Hp Ecran HP V20 HD+ - 19.5"" - VGA - HDMI - 1600 X 900",68200.0,5%,4.4 out of 5(8),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/763972/1.jpg?1450,4.4,8.0
Présentateur Pointer Laser Rechargeable,6500.0,5%,3.8 out of 5(5),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/668003/1.jpg?7781,3.8,5.0
Sticker Autocollant Clavier Azerty,2399.0,5%,4.2 out of 5(15),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/786602/1.jpg?0229,4.2,15.0
Hp Cartouche d'encre 938 Bleu pour 9730 - 9720,26600.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/336103/1.jpg?8865,5.0,1.0
"Logitech M90 Souris Filaire USB, Suivi Optique 1000 PPP, Ambidextre, C...",4500.0,5%,4.3 out of 5(10),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/867502/1.jpg?4466,4.3,10.0
SanDisk carte memoire 128GB MicroSD - Class 10,7920.0,5%,3.3 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/338103/1.jpg?6736,3.3,3.0
ANTHO Cable HDMI 1.5m / 1.5 Mètre - 4K - UltraHD - V2.0,1500.0,5%,3.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/497992/1.jpg?6008,3.5,2.0
